Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,Asset Posture,CCI,NIST SP 800-53 Revision 4 References,Legacy
V-220601,medium,SRG-APP-000373-NDM-000298,SV-220601r835084_rule,CISC-ND-001030,The Cisco switch must be configured to synchronize its clock with the primary and secondary time sources using redundant authoritative time sources.,"The loss of connectivity to a particular authoritative time source will result in the loss of time synchronization (free-run mode) and increasingly inaccurate time stamps on audit events and other functions. 

Multiple time sources provide redundancy by including a secondary source. Time synchronization is usually a hierarchy; clients synchronize time to a local source while that source synchronizes its time to a more accurate source. The network device must use an authoritative time server and/or be configured to use redundant authoritative time sources. This requirement is related to the comparison done in CCI-001891.

DoD-approved solutions consist of a combination of a primary and secondary time source using a combination or multiple instances of the following: a time server designated for the appropriate DoD network (NIPRNet/SIPRNet); United States Naval Observatory (USNO) time servers; and/or the Global Positioning System (GPS). The secondary time source must be located in a different geographic region than the primary time source.",,"Review the Cisco switch configuration to verify that it synchronizes its clock with redundant authoritative time sources as shown in the example below:

ntp server x.x.x.x
ntp server y.y.y.y

If the Cisco switch is not configured to synchronize its clock with redundant authoritative time sources, this is a finding.","Configure the Cisco switch to synchronize its clock with redundant authoritative time sources as shown in the example below:

SW2(config)#ntp server x.x.x.x
SW2(config)#ntp server y.y.y.y",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001889
The information system records time stamps for audit records that meets organization-defined granularity of time measurement.
NIST SP 800-53 Revision 4 :: AU-8 b

CCI-001890
The information system records time stamps for audit records that can be mapped to Coordinated Universal Time (UTC) or Greenwich Mean Time (GMT).
NIST SP 800-53 Revision 4 :: AU-8 b

CCI-001893
The information system identifies a secondary authoritative time source that is located in a different geographic region than the primary authoritative time source.
NIST SP 800-53 Revision 4 :: AU-8 (2)

",AU-8 b;AU-8 (2),V-101327; SV-110431
V-220604,medium,SRG-APP-000395-NDM-000310,SV-220604r521267_rule,CISC-ND-001130,The Cisco switch must be configured to authenticate SNMP messages using a FIPS-validated Keyed-Hash Message Authentication Code (HMAC).,"Without authenticating devices, unidentified or unknown devices may be introduced, thereby facilitating malicious activity. Bidirectional authentication provides stronger safeguards to validate the identity of other devices for connections that are of greater risk.

A local connection is any connection with a device communicating without the use of a network. A network connection is any connection with a device that communicates through a network (e.g., local area or wide area network, Internet). A remote connection is any connection with a device communicating through an external network (e.g., the Internet).

Because of the challenges of applying this requirement on a large scale, organizations are encouraged to only apply the requirement to those limited number (and type) of devices that truly need to support this capability.",,"Review the Cisco switch configuration to verify that it authenticates SNMP messages using a FIPS-validated HMAC as shown in the example below:

snmp-server group V3GROUP v3 auth read V3READ write V3WRITE 
snmp-server view V3READ iso included
snmp-server view V3WRITE iso included
snmp-server host x.x.x.x version 3 auth V3USER

Authentication used by the SNMP users can be viewed via the show snmp user command as shown in the example below:

R4#show snmp user

User name: V3USER
Engine ID: 800000090300C2042B540000
storage-type: nonvolatile active
Authentication Protocol: SHA
Privacy Protocol: None
Group-name: V3GROUP

If the Cisco switch is not configured to authenticate SNMP messages using a FIPS-validated HMAC, this is a finding.","Configure the Cisco switch to authenticate SNMP messages as shown in the example below:

SW4(config)#snmp-server group V3GROUP v3 auth read V3READ write V3WRITE
SW4(config)#snmp-server user V3USER V3GROUP v3 auth sha xxxxxxx
SW4(config)#snmp-server view V3READ iso included
SW4(config)#snmp-server view V3WRITE iso included
SW4(config)#snmp-server host x.x.x.x version 3 auth V3USER",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001967
The information system authenticates organization-defined devices and/or types of devices before establishing a local, remote and/or network connection using bidirectional authentication that is cryptographically based.
NIST SP 800-53 Revision 4 :: IA-3 (1)

",IA-3 (1),V-101333; SV-110437
V-220605,medium,SRG-APP-000395-NDM-000310,SV-220605r521267_rule,CISC-ND-001140,The Cisco switch must be configured to encrypt SNMP messages using a FIPS 140-2 approved algorithm.,"Without the strong encryption that is provided by the SNMP Version 3 User-based Security Model (USM), an unauthorized user can gain access to network management information that can be used to create a network outage.",,"Review the Cisco switch configuration to verify that it encrypts SNMP messages using a FIPS 140-2 approved algorithm as shown in the example below:

snmp-server group V3GROUP v3 priv read V3READ write V3WRITE
snmp-server view V3READ iso included
snmp-server view V3WRITE iso included
snmp-server host x.x.x.x version 3 auth V3USER

Encryption used by the SNMP users can be viewed via the show snmp user command as shown in the example below:

R4#show snmp user

User name: V3USER
Engine ID: 800000090300C2042B540000
storage-type: nonvolatile active
Authentication Protocol: SHA
Privacy Protocol: AES256
Group-name: V3GROUP

If the Cisco switch is not configured to encrypt SNMP messages using a FIPS 140-2 approved algorithm, this is a finding.","Configure the Cisco switch to encrypt SNMP messages using a FIPS 140-2 approved algorithm as shown in the example below:

SW4(config)#snmp-server group V3GROUP v3 priv read V3READ write V3WRITE
SW4(config)#snmp-server user V3USER V3GROUP v3 auth sha xxxxxx priv aes 256 xxxxxx",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000068
The information system implements cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

",AC-17 (2),V-101335; SV-110439
V-220606,medium,SRG-APP-000395-NDM-000347,SV-220606r521267_rule,CISC-ND-001150,The Cisco switch must be configured to authenticate Network Time Protocol (NTP) sources using authentication that is cryptographically based.,"If NTP is not authenticated, an attacker can introduce a rogue NTP server. This rogue server can then be used to send incorrect time information to network devices, which will make log timestamps inaccurate and affect scheduled actions. 

NTP authentication is used to prevent this tampering by authenticating the time source.",,"Review the Cisco switch configuration to verify that it authenticates NTP sources using cryptographically based authentication as shown in the configuration example below:

ntp authentication-key 1 md5 121B0A151012 7
ntp authenticate
ntp trusted-key 1
ntp server x.x.x.x key 1
ntp server y.y.y.y key 1

If the Cisco switch is not configured to authenticate NTP sources using authentication that is cryptographically based, this is a finding.","Configure the Cisco switch to authenticate NTP sources using authentication that is cryptographically based as shown in the example below:

SW2(config)#ntp authenticate
SW2(config)#ntp authentication-key 1 md5 xxxxxx
SW2(config)#ntp trusted-key 1
SW2(config)#ntp server x.x.x.x key 1
SW2(config)#ntp server y.y.y.y key 1",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-001967
The information system authenticates organization-defined devices and/or types of devices before establishing a local, remote and/or network connection using bidirectional authentication that is cryptographically based.
NIST SP 800-53 Revision 4 :: IA-3 (1)

",IA-3 (1),V-101337; SV-110441
V-220607,high,SRG-APP-000411-NDM-000330,SV-220607r835089_rule,CISC-ND-001200,The Cisco switch must be configured to use FIPS-validated Keyed-Hash Message Authentication Code (HMAC) to protect the integrity of remote maintenance sessions.,"Unapproved mechanisms that are used for authentication to the cryptographic module are not verified and therefore cannot be relied on to provide confidentiality or integrity, and DoD data may be compromised.

Non-local maintenance and diagnostic activities are conducted by individuals communicating through a network, either an external network (e.g., the Internet) or an internal network. 

Currently, HMAC is the only FIPS-approved algorithm for generating and verifying message/data authentication codes in accordance with FIPS 198-1. Products that are FIPS 140-2 validated will have an HMAC that meets specification; however, the option must be configured for use as the only message authentication code used for authentication to cryptographic modules.

Separate requirements for configuring applications and protocols used by each application (e.g., SNMPv3, SSHv2, NTP, HTTPS, and other protocols and applications that require server/client authentication) are required to implement this requirement. Where SSH is used, the SSHv2 protocol suite is required because it includes Layer 7 protocols such as SCP and SFTP, which can be used for secure file transfers.",,"Review the Cisco switch configuration to verify that it uses FIPS-validated HMAC to protect the integrity of remote maintenance sessions as shown in the example below:

NOTE: Although allowed by SP800-131Ar2 for some applications, SHA-1 is considered a compromised hashing standard and is being phased out of use by industry and Government standards. Unless required for legacy use, DoD systems should not be configured to use SHA-1 for integrity of remote access sessions.

SSH Example

ip ssh version 2
ip ssh server algorithm mac hmac-sha2-512 hmac-sha2-256

If the Cisco switch is not configured to use FIPS-validated HMAC to protect the integrity of remote maintenance sessions, this is a finding.","Configure SSH to use FIPS-validated HMAC for remote maintenance sessions as shown in the following example:

SSH Example

SW1(config)#ip ssh version 2
SW1(config)#iip ssh server algorithm mac hmac-sha2-512 hmac-sha2-256",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-002890
The information system implements cryptographic mechanisms to protect the integrity of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

CCI-001941
The information system implements replay-resistant authentication mechanisms for network access to privileged accounts.
NIST SP 800-53 Revision 4 :: IA-2 (8)

",IA-2 (8);MA-4 (6),V-101339; SV-110443
V-220608,high,SRG-APP-000412-NDM-000331,SV-220608r521267_rule,CISC-ND-001210,The Cisco switch must be configured to implement cryptographic mechanisms to protect the confidentiality of remote maintenance sessions.,"This requires the use of secure protocols instead of their unsecured counterparts, such as SSH instead of telnet, SCP instead of FTP, and HTTPS instead of HTTP. If unsecured protocols (lacking cryptographic mechanisms) are used for sessions, the contents of those sessions will be susceptible to eavesdropping, potentially putting sensitive data (including administrator passwords) at risk of compromise and allowing hijacking of maintenance sessions.",,"Review the Cisco switch configuration to verify that it implements cryptographic mechanisms to protect the confidentiality of remote maintenance sessions using a FIPS 140-2 approved algorithm as shown in the example below:

ip ssh version 2
ip ssh server algorithm encryption aes256-ctr aes192-ctr aes128-ctr 

If the switch is not configured to implement cryptographic mechanisms to protect the confidentiality of remote maintenance sessions using a FIPS 140-2 approved algorithm, this is a finding.","Configure the Cisco switch to implement cryptographic mechanisms to protect the confidentiality of remote maintenance sessions using a FIPS 140-2 approved algorithm as shown in the example below:

SW1(config)#ip ssh server algorithm encryption aes256-ctr aes192-ctr aes128-ctr",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-003123
The information system implements cryptographic mechanisms to protect the confidentiality of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

",MA-4 (6),V-101341; SV-110445
V-220609,medium,SRG-APP-000435-NDM-000315,SV-220609r521267_rule,CISC-ND-001220,The Cisco switch must be configured to protect against known types of denial-of-service (DoS) attacks by employing organization-defined security safeguards.,"DoS is a condition when a resource is not available for legitimate users. When this occurs, the organization either cannot accomplish its mission or must operate at degraded capacity.

This requirement addresses the configuration of network devices to mitigate the impact of DoS attacks that have occurred or are ongoing on device availability. For each network device, known and potential DoS attacks must be identified and solutions for each type implemented. A variety of technologies exist to limit or, in some cases, eliminate the effects of DoS attacks (e.g., limiting processes or restricting the number of sessions the device opens at one time). Employing increased capacity and bandwidth, combined with service redundancy, may reduce the susceptibility to some DoS attacks.

The security safeguards cannot be defined at the DoD level because they vary according to the capabilities of the individual network devices and the security controls applied on the adjacent networks (e.g., firewalls performing packet filtering to block DoS attacks).",,"Review the Cisco switch configuration to verify that it protects against known types of DoS attacks by employing organization-defined security safeguards. 

Step 1: Verify traffic types have been classified based on importance levels. The following is an example configuration: 

class-map match-all CoPP_CRITICAL 
match access-group name CoPP_CRITICAL 
class-map match-any CoPP_IMPORTANT 
match access-group name CoPP_IMPORTANT 
match protocol arp 
class-map match-all CoPP_NORMAL 
match access-group name CoPP_NORMAL 
class-map match-any CoPP_UNDESIRABLE 
match access-group name CoPP_UNDESIRABLE 
class-map match-all CoPP_DEFAULT 
match access-group name CoPP_DEFAULT 

Step 2: Review the access control lists (ACLs) referenced by the class-maps to determine if the traffic is being classified appropriately. The following is an example configuration: 

ip access-list extended CoPP_CRITICAL 
remark our control plane adjacencies are critical 
permit ospf host [OSPF neighbor A] any 
permit ospf host [OSPF neighbor B] any 
permit pim host [PIM neighbor A] any 
permit pim host [PIM neighbor B] any 
permit pim host [RP addr] any 
permit igmp any 224.0.0.0 15.255.255.255 
permit tcp host [BGP neighbor] eq bgp host [local BGP addr] 
permit tcp host [BGP neighbor] host [local BGP addr] eq bgp 
deny ip any any 

ip access-list extended CoPP_IMPORTANT 
permit tcp host [TACACS server] eq tacacs any 
permit tcp [management subnet] 0.0.0.255 any eq 22 
permit udp host [SNMP manager] any eq snmp 
permit udp host [NTP server] eq ntp any 
deny ip any any 

ip access-list extended CoPP_NORMAL 
remark we will want to rate limit ICMP traffic 
permit icmp any any echo 
permit icmp any any echo-reply 
permit icmp any any time-exceeded 
permit icmp any any unreachable 
deny ip any any 

ip access-list extended CoPP_UNDESIRABLE 
remark other management plane traffic that should not be received 
permit udp any any eq ntp 
permit udp any any eq snmp
permit tcp any any eq 22 
permit tcp any any eq 23 
remark other control plane traffic not configured on switch 
permit eigrp any any 
permit udp any any eq rip 
deny ip any any 

ip access-list extended CoPP_DEFAULT 
permit ip any any 

Note: Explicitly defining undesirable traffic with ACL entries enables the network operator to collect statistics. Excessive Address Resolution Protocol (ARP) packets can potentially monopolize Route Processor resources, starving other important processes. Currently, ARP is the only Layer 2 protocol that can be specifically classified using the match protocol command. 

Step 3: Review the policy-map to determine if the traffic is being policed appropriately for each classification. The following is an example configuration: 

policy-map CONTROL_PLANE_POLICY 
class CoPP_CRITICAL 
police 512000 8000 conform-action transmit exceed-action transmit 
class CoPP_IMPORTANT 
police 256000 4000 conform-action transmit exceed-action drop 
class CoPP_NORMAL 
police 128000 2000 conform-action transmit exceed-action drop 
class CoPP_UNDESIRABLE 
police 8000 1000 conform-action drop exceed-action drop 
class CoPP_DEFAULT
police 64000 1000 conform-action transmit exceed-action drop 

Step 4: Verify that the Control Plane Policing (CoPP) policy is enabled. The following is an example configuration: 

control-plane 
service-policy input CONTROL_PLANE_POLICY 

Note: Control Plane Protection (CPPr) can be used to filter as well as police control plane traffic destined to the RP. CPPr is very similar to CoPP and has the ability to filter and police traffic using finer granularity by dividing the aggregate control plane into three separate categories: 1) host, 2) transit, and 3) CEF-exception. Hence, a separate policy-map could be configured for each traffic category.

If the Cisco switch is not configured to protect against known types of DoS attacks by employing organization-defined security safeguards, this is a finding.","Configure the Cisco switch to protect against known types of DoS attacks on the route processor. Implementing a CoPP policy as shown in the example below is a best practice method.

Step 1: Configure ACL specific traffic types:

SW1(config)#ip access-list extended CoPP_CRITICAL
SW1(config-ext-nacl)#remark our control plane adjacencies are critical
SW1(config-ext-nacl)#permit ospf host x.x.x.x any
SW1(config-ext-nacl)#permit ospf host x.x.x.x any
SW1(config-ext-nacl)#permit pim host x.x.x.x any
SW1(config-ext-nacl)#permit pim host x.x.x.x any
SW1(config-ext-nacl)#permit igmp any 224.0.0.0 15.255.255.255
SW1(config-ext-nacl)#permit tcp host x.x.x.x eq bgp host x.x.x.x
SW1(config-ext-nacl)#deny ip any any
SW1(config-ext-nacl)#exit

SW1(config)#ip access-list extended CoPP_IMPORTANT
SW1(config-ext-nacl)#permit tcp host x.x.x.x eq tacacs any
SW1(config-ext-nacl)#permit tcp x.x.x.x 0.0.0.255 any eq 22
SW1(config-ext-nacl)#permit udp host x.x.x.x any eq snmp
SW1(config-ext-nacl)#permit udp host x.x.x.x eq ntp any
SW1(config-ext-nacl)#deny ip any any
SW1(config-ext-nacl)#exit

SW1(config)#ip access-list extended CoPP_NORMAL
SW1(config-ext-nacl)#remark we will want to rate limit ICMP traffic
SW1(config-ext-nacl)#permit icmp any any echo
SW1(config-ext-nacl)#permit icmp any any echo-reply
SW1(config-ext-nacl)#permit icmp any any time-exceeded
SW1(config-ext-nacl)#permit icmp any any unreachable
SW1(config-ext-nacl)#deny ip any any
SW1(config-ext-nacl)#exit

SW1(config)#ip access-list extended CoPP_UNDESIRABLE
SW1(config-ext-nacl)#remark management plane traffic that should not be received
SW1(config-ext-nacl)#permit udp any any eq ntp
SW1(config-ext-nacl)#permit udp any any eq snmp
SW1(config-ext-nacl)#permit tcp any any eq 22
SW1(config-ext-nacl)#permit tcp any any eq 23
SW1(config-ext-nacl)#remark control plane traffic not configured on switch
SW1(config-ext-nacl)#permit eigrp any any
SW1(config-ext-nacl)#permit udp any any eq rip
SW1(config-ext-nacl)#deny ip any any
SW1(config-ext-nacl)#exit
SW1(config)#ip access-list extended CoPP_DEFAULT
SW1(config-ext-nacl)#permit ip any any
SW1(config-ext-nacl)#exit

Step 2: Configure class-maps referencing each of the ACLs:

SW1(config)#class-map match-all CoPP_CRITICAL
SW1(config-cmap)#match access-group name CoPP_CRITICAL
SW1(config-cmap)#class-map match-any CoPP_IMPORTANT
SW1(config-cmap)#match access-group name CoPP_IMPORTANT
SW1(config-cmap)#match protocol arp
SW1(config-cmap)#class-map match-all CoPP_NORMAL
SW1(config-cmap)#match access-group name CoPP_NORMAL
SW1(config-cmap)#class-map match-any CoPP_UNDESIRABLE
SW1(config-cmap)#match access-group name CoPP_UNDESIRABLE
SW1(config-cmap)#class-map match-all CoPP_DEFAULT
SW1(config-cmap)#match access-group name CoPP_DEFAULT
SW1(config-cmap)#exit

Step 3: Configure a policy-map referencing the configured class-maps and apply appropriate bandwidth allowance and policing attributes:

SW1(config)#policy-map CONTROL_PLANE_POLICY
SW1(config-pmap)#class CoPP_CRITICAL
SW1(config-pmap-c)#police 512000 8000 conform-action transmit exceed-action transmit
SW1(config-pmap-c-police)#class CoPP_IMPORTANT
SW1(config-pmap-c)#police 256000 4000 conform-action transmit exceed-action drop
SW1(config-pmap-c-police)#class CoPP_NORMAL
SW1(config-pmap-c)#police 128000 2000 conform-action transmit exceed-action drop
SW1(config-pmap-c-police)#class CoPP_UNDESIRABLE
SW1(config-pmap-c)#police 8000 1000 conform-action drop exceed-action drop
SW1(config-pmap-c-police)#class CoPP_DEFAULT
SW1(config-pmap-c)#police 64000 1000 conform-action transmit exceed-action drop
SW1(config-pmap-c-police)#exit
SW1(config-pmap-c)#exit
SW1(config-pmap)#exit

Step 4: Apply the policy-map to the control plane:

SW1(config)#control-plane
SW1(config-cp)#service-policy input CONTROL_PLANE_POLICY
SW1(config-cp)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-002385
The information system protects against or limits the effects of organization-defined types of denial of service attacks by employing organization-defined security safeguards.
NIST SP 800-53 Revision 4 :: SC-5

",SC-5,V-101343; SV-110447
V-220611,medium,SRG-APP-000499-NDM-000319,SV-220611r521267_rule,CISC-ND-001250,The Cisco switch must be configured to generate log records when administrator privileges are deleted.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco switch configuration to verify that it generates log records when administrator privileges are deleted as shown in the example below:

archive
 log config
 logging enable

If the Cisco switch is not configured to generate log records when administrator privileges are deleted, this is a finding.","Configure the Cisco switch to generate log records when administrator privileges are deleted as shown in the example below:

SW4(config)#archive
SW4(config-archive)#log config
SW4(config-archive-log-cfg)#logging enable
SW4(config-archive-log-cfg)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,V-101347; SV-110451
V-220612,medium,SRG-APP-000503-NDM-000320,SV-220612r521267_rule,CISC-ND-001260,The Cisco switch must be configured to generate audit records when successful/unsuccessful logon attempts occur.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco switch configuration to verify that it generates audit records when successful/unsuccessful logon attempts occur as shown in the examples below:

login on-failure log
login on-success log

If the Cisco switch is not configured to generate audit records when successful/unsuccessful logon attempts occur, this is a finding.","Configure the Cisco switch to generate audit records when successful/unsuccessful logon attempts occur as shown in the example below:

R5(config)#login on-failure log
R5(config)#login on-success log",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,V-101349; SV-110453
V-220613,medium,SRG-APP-000504-NDM-000321,SV-220613r521267_rule,CISC-ND-001270,The Cisco switch must be configured to generate log records for privileged activities.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco switch configuration to verify that it generates log records for privileged activities as shown in the example configurations below:

archive
 log config
 logging enable

If the Cisco switch is not configured to generate log records for privileged activities, this is a finding.","Configure the Cisco switch to generate log records for privileged activities as shown in the example below:

SW4(config)#archive
SW4(config-archive)#log config
SW4(config-archive-log-cfg)#logging enable
SW4(config-archive-log-cfg)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,V-101351; SV-110455
V-220617,high,SRG-APP-000516-NDM-000336,SV-220617r835095_rule,CISC-ND-001370,The Cisco switch must be configured to use an authentication server to authenticate users prior to granting administrative access.,"Centralized management of user accounts and authentication increases the administrative access to the switch. This control is particularly important protection against the insider threat. 

With robust centralized management, audit records for administrator account access to the organization's network devices can be more readily analyzed for trends and anomalies. The alternative method of defining administrator accounts on each device exposes the device configuration to remote access authentication attacks and system administrators with multiple authenticators for each network device.",,"Review the Cisco switch configuration to verify that the device is configured to use an authentication server as the primary source for authentication as shown in the example below:

aaa new-model
!
aaa authentication login LOGIN_AUTHENTICATION group radius local
…
…
…
ip http authentication aaa login-authentication LOGIN_AUTHENTICATION
ip http secure-server
…
…
…
radius-server host x.x.x.x auth-port 1645 acct-port 1646 key xxxxxxx
…
…
…
line con 0
 exec-timeout 10 0
 login authentication LOGIN_AUTHENTICATION
line vty 0 1
 exec-timeout 10 0
 login authentication LOGIN_AUTHENTICATION

If the Cisco switch is not configured to use an authentication server to authenticate users prior to granting administrative access, this is a finding.","Step 1: Configure the Cisco switch to use an authentication server as shown in the example below:

SW4(config)#radius host 10.1.48.2 key xxxxxx

Step 2: Configure the authentication order to use the authentication server as the primary source for authentication as shown in the example below:

SW4(config)#aaa authentication login LOGIN_AUTHENTICATION group radius local

Step 3: Configure all network connections associated with device management to use an authentication server for login authentication:

SW4(config)#line vty 0 1
SW4(config-line)#login authentication LOGIN_AUTHENTICATION
SW4(config-line)#exit
SW4(config)#line con 0
SW4(config-line)#login authentication LOGIN_AUTHENTICATION
SW4(config-line)#exit 
SW4(config)#ip http authentication aaa login-authentication LOGIN_AUTHENTICATION",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

CCI-000370
The organization employs automated mechanisms to centrally manage configuration settings for organization-defined information system components.
NIST SP 800-53 :: CM-6 (1)
NIST SP 800-53A :: CM-6 (1).1
NIST SP 800-53 Revision 4 :: CM-6 (1)

",CM-6 b;CM-6 (1),V-101359; SV-110463
V-220618,medium,SRG-APP-000516-NDM-000340,SV-220618r521267_rule,CISC-ND-001410,The Cisco switch must be configured to support organizational requirements to conduct backups of the configuration when changes occur.,"System-level information includes default and customized settings and security attributes, including access control lists (ACLs) that relate to the network device configuration, as well as software required for the execution and operation of the device. Information system backup is a critical step in ensuring system integrity and availability. If the system fails and there is no backup of the system-level information, a denial-of-service condition is possible for all who use this critical network component.

The network device must support the organizational central backup process for system-level information associated with the network device. This function may be provided by the network device itself; however, the preferred best practice is a centralized backup rather than each network device performing discrete backups.",,"Review the Cisco switch configuration to verify that it backs up the configuration when changes occur. The example configuration below will send the configuration to a TFTP server when a configuration change occurs:

event manager applet BACKUP_CONFIG
 event syslog pattern ""%SYS-5-CONFIG_I""
 action 1 info type switchname
 action 2 cli command ""enable""
 action 3 cli command ""copy run tftp"" pattern ""remote host""
 action 4 cli command ""x.x.x.x"" pattern ""filename""
 action 5 cli command ""$_info_switchname-config""
 action 6 syslog priority informational msg ""Configuration backup was executed""

If the Cisco switch is not configured to conduct backups of the configuration when changes occur, this is a finding.","Configure the Cisco switch to send the configuration to a TFTP or an FTP server when a configuration change occurs as shown in the example below:

SW4(config)#event manager applet BACKUP_CONFIG
SW4(config-applet)#event syslog pattern ""%SYS-5-CONFIG_I""
SW4(config-applet)#action 1 cli command ""enable""
SW4(config-applet)#action 2 info type switchname
SW4(config-applet)#action 3 cli command ""copy run tftp"" pattern ""remote host""
SW4(config-applet)#action 4 cli command ""x.x.x.x"" pattern ""filename""
SW4(config-applet)#action 5 cli command ""$_info_switchname-config""
SW4(config-applet)#action 6 syslog priority informational msg ""Configuration backup was executed""
SW4(config-applet)#end",,,FALSE,,,,,,,M,Unclass,"Cisco IOS Switch NDM Security Technical Implementation Guide :: Version 2, Release: 4 Benchmark Date: 27 Jul 2022",4069,"CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

CCI-000537
The organization conducts backups of system-level information contained in the information system per organization-defined frequency that is consistent with recovery time and recovery point objectives.
NIST SP 800-53 :: CP-9 (b)
NIST SP 800-53A :: CP-9.1 (v)
NIST SP 800-53 Revision 4 :: CP-9 (b)

",CM-6 b;CP-9 (b),V-101361; SV-110465
