Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,Asset Posture,CCI,NIST SP 800-53 Revision 4 References,Legacy
V-239970,medium,SRG-NET-000041-VPN-000110,SV-239970r666316_rule,CASA-VN-000460,The Cisco ASA remote access VPN server must be configured to display the Standard Mandatory DoD Notice and Consent Banner before granting access to the network.,"Display of a standardized and approved use notification before granting access to the network ensures privacy and security notification verbiage used is consistent with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance.

In most VPN implementations, the banner is configured in the management backplane (NDM SRG) and serves as the presentation for the VPN client connection as well as for administrator logon to the device management tool/backplane.

System use notifications are required only for access via logon interfaces with human users and are not required when such human interfaces do not exist. This requirement applies to VPN gateways that have the concept of a user account and have the logon function residing on the VPN gateway.

The banner must be formatted in accordance with applicable DoD policy. Use the following verbiage for VPN gateways that can accommodate banners of 1300 characters:

""You are accessing a U.S. Government (USG) Information System (IS) that is provided for USG-authorized use only.

By using this IS (which includes any device attached to this IS), you consent to the following conditions:

-The USG routinely intercepts and monitors communications on this IS for purposes including, but not limited to, penetration testing, COMSEC monitoring, network operations and defense, personnel misconduct (PM), law enforcement (LE), and counterintelligence (CI) investigations.

-At any time, the USG may inspect and seize data stored on this IS.

-Communications using, or data stored on, this IS are not private, are subject to routine monitoring, interception, and search, and may be disclosed or used for any USG-authorized purpose.

-This IS includes security measures (e.g., authentication and access controls) to protect USG interests--not for your personal benefit or privacy.

-Notwithstanding the above, using this IS does not constitute consent to PM, LE or CI investigative searching or monitoring of the content of privileged communications, or work product, related to personal representation or services by attorneys, psychotherapists, or clergy, and their assistants. Such communications and work product are private and confidential. See User Agreement for details.""
 
Use the following verbiage for operating systems that have severe limitations on the number of characters that can be displayed in the banner:

""I've read & consent to terms in IS user agreem't.""",,"Verify that the ASA is configured to display the Standard Mandatory DoD Notice and Consent Banner before granting remote access to the network as shown in the example below.

group-policy GROUP_POLICY_ANYCONNECT attributes
 banner value I've read & consent to terms in IS user agreem't.

If the ASA is not configured to display the Standard Mandatory DoD Notice and Consent Banner before granting remote access to the network, this is a finding.","Configure the ASA to display the Standard Mandatory DoD Notice and Consent Banner before granting access to the network as shown in the example below.

ASA3(config)# group-policy GROUP_POLICY_ANYCONNECT attributes
ASA3(config-group-policy)# banner value I've read & consent to terms in IS user agreem't.
ASA3(config-group-policy)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000048
The information system displays an organization-defined system use notification message or banner before granting access to the system that provides privacy and security notices consistent with applicable federal laws, Executive Orders, directives, policies, regulations, standards, and guidance.
NIST SP 800-53 :: AC-8 a
NIST SP 800-53A :: AC-8.1 (ii)
NIST SP 800-53 Revision 4 :: AC-8 a

",AC-8 a,
V-239971,medium,SRG-NET-000079-VPN-000300,SV-239971r666319_rule,CASA-VN-000500,The Cisco ASA remote access VPN server must be configured to generate log records containing information that establishes the identity of any individual or process associated with the event.,"Without information that establishes the identity of the subjects (i.e., users or processes acting on behalf of users) associated with the events, security personnel cannot determine responsibility for the potentially harmful event.",,"Review the ASA configuration to determine if VPN events are logged as shown in the example below.

logging class vpn trap notifications 
logging class vpnc trap notifications 
logging class vpnfo trap notifications 
logging class webfo trap notifications 
logging class webvpn trap notifications 
logging class svc trap notifications

Note: A logging list can be used as an alternative to using class.

If the ASA is not configured to log entries containing information to establish the identity of any individual or process associated with the event, this is a finding.","Configure the ASA to generate logs containing information to establish the identity of any individual or process associated with the event as shown in the example below.

ciscoasa(config)# logging class vpn trap notifications 
ciscoasa(config)# logging class vpnc trap notifications 
ciscoasa(config)# logging class vpnfo trap notifications 
ciscoasa(config)# logging class webvpn trap notifications 
ciscoasa(config)# logging class webfo trap notifications
ciscoasa(config)# logging class svc trap notifications 
ciscoasa(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-001487
The information system generates audit records containing information that establishes the identity of any individuals or subjects associated with the event.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239972,medium,SRG-NET-000088-VPN-000310,SV-239972r666322_rule,CASA-VN-000510,The Cisco ASA remote access VPN server must be configured to generate log records containing information to establish where the events occurred.,"Without establishing where events occurred, it is impossible to establish, correlate, and investigate the events leading up to an outage or attack.

In order to compile an accurate risk assessment, and provide forensic analysis, it is essential for security personnel to know where events occurred, such as VPN gateway components, modules, device identifiers, node names, and functionality.

Associating information about where the event occurred within the network provides a means of investigating an attack, recognizing resource utilization or capacity thresholds, or identifying an improperly configured VPN gateway.",,"Review the ASA configuration to determine if VPN events are logged as shown in the example below.

logging class vpn trap notifications 
logging class vpnc trap notifications 
logging class vpnfo trap notifications 
logging class webfo trap notifications 
logging class webvpn trap notifications 
logging class svc trap notifications

Note: A logging list can be used as an alternative to using class.

If the ASA does not generate log records containing information to establish where the events occurred, this is a finding.","Configure the ASA to generate log records containing information to establish where the events occurred as shown in the example below.

ciscoasa(config)# logging class vpn trap notifications 
ciscoasa(config)# logging class vpnc trap notifications 
ciscoasa(config)# logging class vpnfo trap notifications 
ciscoasa(config)# logging class webvpn trap notifications 
ciscoasa(config)# logging class webfo trap notifications
ciscoasa(config)# logging class svc trap notifications 
ciscoasa(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000132
The information system generates audit records containing information that establishes where the event occurred.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239973,low,SRG-NET-000089-VPN-000330,SV-239973r666325_rule,CASA-VN-000520,The Cisco ASA remote access VPN server must be configured to generate log records containing information to establish the source of the events.,"Without establishing the source of the event, it is impossible to establish, correlate, and investigate the events leading up to an outage or attack. In order to compile an accurate risk assessment and provide forensic analysis, security personnel need to know the source of the event.

In addition to logging where events occur within the network, the log records must also identify sources of events such as IP addresses, processes, and node or device names.",,"Verify the ASA generates log records containing information to establish the source of the events as shown in the example below.

logging class vpn trap notifications 
logging class vpnc trap notifications 
logging class vpnfo trap notifications 
logging class webfo trap notifications 
logging class webvpn trap notifications 
logging class svc trap notifications

Note: A logging list can be used as an alternative to using class.

If the ASA does not generate log records containing information to establish the source of the events, this is a finding.","Configure the ASA to generate log records containing information to establish the source of the events as shown in the example below.

ciscoasa(config)# logging class vpn trap notifications 
ciscoasa(config)# logging class vpnc trap notifications 
ciscoasa(config)# logging class vpnfo trap notifications 
ciscoasa(config)# logging class webvpn trap notifications 
ciscoasa(config)# logging class webfo trap notifications
ciscoasa(config)# logging class svc trap notifications 
ciscoasa(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000133
The information system generates audit records containing information that establishes the source of the event.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239974,medium,SRG-NET-000091-VPN-000350,SV-239974r666328_rule,CASA-VN-000530,The Cisco ASA remote access VPN server must be configured to produce log records containing information to establish the outcome of the events.,"Without information about the outcome of events, security personnel cannot make an accurate assessment as to whether an attack was successful or if changes were made to the security state of the network.

Event outcomes can include indicators of event success or failure and event-specific results (e.g., the security state of the network after the event occurred). As such, they also provide a means to measure the impact of an event and help authorized personnel to determine the appropriate response.",,"Verify the ASA generates log records containing information to establish the outcome of the events as shown in the example below.

logging class vpn trap notifications 
logging class vpnc trap notifications 
logging class vpnfo trap notifications 
logging class webfo trap notifications 
logging class webvpn trap notifications 
logging class svc trap notifications

Note: A logging list can be used as an alternative to using class.

If the ASA does not generate log records containing information to establish the source of the events, this is a finding.","Configure the ASA to generate log entries containing information to establish the outcome of the events as shown in the example below.

ciscoasa(config)# logging class vpn trap notifications 
ciscoasa(config)# logging class vpnc trap notifications 
ciscoasa(config)# logging class vpnfo trap notifications 
ciscoasa(config)# logging class webvpn trap notifications 
ciscoasa(config)# logging class webfo trap notifications
ciscoasa(config)# logging class svc trap notifications 
ciscoasa(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000134
The information system generates audit records containing information that establishes the outcome of the event.
NIST SP 800-53 :: AU-3
NIST SP 800-53A :: AU-3.1
NIST SP 800-53 Revision 4 :: AU-3

",AU-3,
V-239975,high,SRG-NET-000062-VPN-000200,SV-239975r666331_rule,CASA-VN-000550,The Cisco ASA remote access VPN server must be configured to use TLS 1.2 or higher to protect the confidentiality of remote access connections.,"Using older unauthorized versions or incorrectly configuring protocol negotiation makes the gateway vulnerable to known and unknown attacks that exploit vulnerabilities in this protocol.

NIST SP 800-52 provides guidance for client negotiation on either DoD-only or public-facing servers.",,"Verify the TLS ASA is configured to use TLS 1.2 or higher as shown in the example below.

ssl server-version tlsv1.2 dtlsv1.2

Note: ASA supports TLS version 1.2 starting from software version 9.3.1 for secure message transmission for Clientless SSL VPN and AnyConnect VPN.

If the ASA is not configured to use TLS 1.2 or higher to protect the confidentiality of sensitive data during transmission, this is a finding.","Configure the ASA to use TLS 1.2 or higher as shown in the example below.

ASA1(config)# ssl server-version tlsv1.2 dtlsv1.2",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000068
The information system implements cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

",AC-17 (2),
V-239976,medium,SRG-NET-000063-VPN-000210,SV-239976r769253_rule,CASA-VN-000560,The Cisco ASA remote access VPN server must be configured to use a FIPS-validated algorithm and hash function to protect the integrity of TLS remote access sessions.,"Without integrity protection, unauthorized changes may be made to the log files and reliable forensic analysis and discovery of the source of malicious system activity may be degraded.

Remote access (e.g., RDP) is access to DoD nonpublic information systems by an authorized user (or an information system) communicating through an external, non-organization-controlled network. Remote access methods include broadband and wireless.

Integrity checks include cryptographic checksums, digital signatures, or hash functions. Federal Information Processing Standard (FIPS) 186-4, Digital Signature Standard (DSS), specifies three NIST-approved algorithms: DSA, RSA, and ECDSA. All three are used to generate and verify digital signatures in conjunction with an approved hash function.",,"Verify the remote access ASA uses a FIPS-validated algorithms and hash function as shown in the example below.

ssl server-version tlsv1.2
ssl cipher tlsv1.2 fips

If the remote access ASA does not use a digital signature generated using FIPS-validated algorithms and hash function, this is a finding.","Configure the remote access ASA to use a digital signature generated using FIPS-validated algorithms and an approved hash.

ASA1(config)# ssl cipher tlsv1.2 fips
ASA1(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-001453
The information system implements cryptographic mechanisms to protect the integrity of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

",AC-17 (2),
V-239977,medium,SRG-NET-000234-VPN-000810,SV-239977r666337_rule,CASA-VN-000610,The Cisco ASA remote access VPN server must be configured to generate unique session identifiers using a FIPS-validated Random Number Generator (RNG) based on the Deterministic Random Bit Generators (DRBG) algorithm.,"Both IPsec and TLS gateways use the RNG to strengthen the security of the protocols. Using a weak RNG will weaken the protocol and make it more vulnerable.

Use of a FIPS validated RNG that is not DRGB mitigates to a CAT III.",,"Review the ASA configuration to verify that FIPS mode has been enabled as shown in the example below.

ASA Version x.x
!
hostname  ASA1
fips enable 

If the ASA is not configured to be enabled in FIPS mode, this is a finding.","Configure the ASA to have FIPS-mode enabled as shown in the example below.

ASA1(config)# fips enable 
ASA1(config)# end

Note: FIPS mode change will not take effect until the configuration is saved and the device rebooted.",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-001188
The information system generates unique session identifiers for each session with organization-defined randomness requirements.
NIST SP 800-53 :: SC-23 (4)
NIST SP 800-53A :: SC-23 (4).1 (ii)
NIST SP 800-53 Revision 4 :: SC-23 (3)

",SC-23 (3),
V-239978,medium,SRG-NET-000063-VPN-000220,SV-239978r769254_rule,CASA-VN-000630,The Cisco ASA remote access VPN server must be configured to use SHA-2 or greater for hashing to protect the integrity of IPsec remote access sessions.,"Without strong cryptographic integrity protections, information can be altered by unauthorized users without detection.

SHA-1 is considered a compromised hashing standard and is being phased out of use by industry and Government standards. DoD systems must not be configured to use SHA-1 for integrity of remote access sessions. 

The remote access VPN provides access to DoD non-public information systems by an authorized user (or an information system) communicating through an external, non-organization-controlled network.",,"Verify the ASA SHA-2 or greater for hashing to protect the integrity of IPsec remote access sessions as shown in the example below.

Step 1: Verify that SHA-2 or greater is used for IKE Phase 1 as shown in the example below.
 
crypto ikev2 policy 1
…
…
…
 integrity sha256

Step 2: Verify that SHA-2 or greater is used for the IPsec Security Association.

crypto ipsec ikev2 ipsec-proposal IPSEC_TRANS
 protocol esp integrity sha-256

If the ASA does not use SHA-2 or greater for hashing to protect the integrity of IPsec remote access sessions, this is a finding.","Configure the ASA to use SHA-2 or greater for hashing to protect the integrity of IPsec remote access sessions as shown in the example below.

ASA1(config)# crypto ikev2 policy 1
ASA1(config-ikev2-policy)# integrity sha256
ASA1(config-ikev2-policy)# exit
ASA1(config)# crypto ipsec ikev2 ipsec-proposal IPSEC_TRANS
ASA1(config-ipsec-proposal)# protocol esp integrity sha-256
ASA1(config-ikev2-policy)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-001453
The information system implements cryptographic mechanisms to protect the integrity of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

",AC-17 (2),
V-239979,high,SRG-NET-000317-VPN-001090,SV-239979r666343_rule,CASA-VN-000640,The Cisco VPN remote access server must be configured to use AES encryption for the Internet Key Exchange (IKE) Phase 1 to protect confidentiality of remote access sessions.,"Without confidentiality protection mechanisms, unauthorized individuals may gain access to sensitive information via a remote access session.

Remote access is access to DoD non-public information systems by an authorized user (or an information system) communicating through an external, non-organization-controlled network.

AES is the FIPS-validated cipher block cryptographic algorithm approved for use in DoD. For an algorithm implementation to be listed on a FIPS 140-2 cryptographic module validation certificate as an approved security function, the algorithm implementation must meet all the requirements of FIPS 140-2 and must successfully complete the cryptographic algorithm validation process. Currently, NIST has approved the following confidentiality modes to be used with approved block ciphers in a series of special publications: ECB, CBC, OFB, CFB, CTR, XTS-AES, FF1, FF3, CCM, GCM, KW, KWP, and TKW.",,"Verify IKE Phase 1 is set to use an AES encryption algorithm as shown in the example below.

crypto ipsec ikev2 ipsec-proposal IPSEC_TRANS
 protocol esp encryption aes-192

If the value of the encryption algorithm for IKE Phase 1 is not set to use an AES algorithm, this is a finding.","Configure the ASA to use AES encryption algorithm for IKE Phase 1 as shown in the example below.

ASA1(config)# crypto ikev2 policy 1
ASA1(config-ikev2-policy)# encryption aes-192",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000068
The information system implements cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

",AC-17 (2),
V-239980,high,SRG-NET-000525-VPN-002330,SV-239980r666346_rule,CASA-VN-000650,The Cisco ASA VPN remote access server must be configured to use Advanced Encryption Standard (AES) encryption for the IPsec security association to protect the confidentiality of remote access sessions.,"Without confidentiality protection mechanisms, unauthorized individuals may gain access to sensitive information via a remote access session.

Remote access is access to DoD non-public information systems by an authorized user (or an information system) communicating through an external, non-organization-controlled network.

A block cipher mode is an algorithm that features the use of a symmetric key block cipher algorithm to provide an information service, such as confidentiality or authentication.

AES is the FIPS-validated cipher block cryptographic algorithm approved for use in DoD. For an algorithm implementation to be listed on a FIPS 140-2 cryptographic module validation certificate as an approved security function, the algorithm implementation must meet all the requirements of FIPS 140-2 and must successfully complete the cryptographic algorithm validation process. Currently, NIST has approved the following confidentiality modes to be used with approved block ciphers in a series of special publications: ECB, CBC, OFB, CFB, CTR, XTS-AES, FF1, FF3, CCM, GCM, KW, KWP, and TKW.",,"Verify all IPsec proposals are set to use the AES encryption algorithm as shown in the example below.

crypto ipsec ikev2 ipsec-proposal IPSEC_TRANS
 protocol esp encryption aes-192

If the value of the encryption algorithm for any IPsec proposal is not set to use an AES algorithm, this is a finding.","Configure the ASA to use AES encryption algorithm to implement IPsec encryption services as shown in the example below.

ASA2(config)# crypto ipsec ikev2 ipsec-proposal IPSEC_TRANS
ASA2(config-ipsec-proposal)# protocol esp encryption aes-192
ASA2(config-ipsec-proposal)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000068
The information system implements cryptographic mechanisms to protect the confidentiality of remote access sessions.
NIST SP 800-53 :: AC-17 (2)
NIST SP 800-53A :: AC-17 (2).1
NIST SP 800-53 Revision 4 :: AC-17 (2)

",AC-17 (2),
V-239981,medium,SRG-NET-000341-VPN-001350,SV-239981r666349_rule,CASA-VN-000660,The Cisco VPN remote access server must be configured to accept Common Access Card (CAC) credential credentials.,"The use of PIV credentials facilitates standardization and reduces the risk of unauthorized access.

DoD has mandated the use of the CAC to support identity management and personal authentication for systems covered under HSPD 12, as well as a primary component of layered protection for national security systems.",,"Verify the ASA accepts CAC credentials as shown in the example below.

tunnel-group ANY_CONNECT type remote-access
tunnel-group ANY_CONNECT webvpn-attributes
 authentication certificate

If the ASA does not accept PIV credentials, this is a finding.","Configure the ASA to accept CAC credentials as shown in the example below.

ASA1(config)# tunnel-group ANY_CONNECT webvpn-attributes
ASA1(config-tunnel-webvpn)# authentication certificate 
ASA1(config-tunnel-webvpn)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-001953
The information system accepts Personal Identity Verification (PIV) credentials.
NIST SP 800-53 Revision 4 :: IA-2 (12)

",IA-2 (12),
V-239982,medium,SRG-NET-000369-VPN-001620,SV-239982r666352_rule,CASA-VN-000700,The Cisco ASA VPN remote access server must be configured to disable split-tunneling for remote clients.,"Split tunneling would in effect allow unauthorized external connections, making the system more vulnerable to attack and to exfiltration of organizational information.

A VPN hardware or software client with split tunneling enabled provides an unsecured backdoor to the enclave from the internet. With split tunneling enabled, a remote client has access to the internet while at the same time has established a secured path to the enclave via an IPsec tunnel. A remote client connected to the internet that has been compromised by an attacker in the internet provides an attack base to the enclave’s private network via the IPsec tunnel. Hence, it is imperative that the VPN gateway enforces a no split-tunneling policy to all remote clients.",,"Verify the ASA disables split-tunneling for remote clients VPNs as shown in the example below.

group-policy ANY_CONNECT_GROUP attributes
 …
 …
 … 
 split-tunnel-policy tunnelall

If the ASA does not disable split-tunneling for remote clients VPNs, this is a finding.","Configure the ASA to disable split-tunneling for remote clients VPNs as shown in the example below.

ASA2(config)# group-policy ANY_CONNECT_GROUP attributes
ASA2(config-group-policy)# split-tunnel-policy tunnelall
ASA2(config-group-policy)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-002397
The information system, in conjunction with a remote device, prevents the device from simultaneously establishing non-remote connections with the system and communicating via some other connection to resources in external networks.
NIST SP 800-53 Revision 4 :: SC-7 (7)

",SC-7 (7),
V-239983,medium,SRG-NET-000492-VPN-001980,SV-239983r666355_rule,CASA-VN-000720,The Cisco ASA VPN remote access server must be configured to generate log records when successful and/or unsuccessful VPN connection attempts occur.,"Without generating log records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident, or identify those responsible for one.

Log records can be generated from various components within the information system (e.g., module or policy filter).

This requirement only applies to components where this is specific to the function of the device, such as application layer gateway (ALG), which provides these access control and auditing functions on behalf of an application. This does not apply to audit logs generated on behalf of the device itself (management).",,"Verify the ASA generates log records when successful and/or unsuccessful VPN connection attempts occur as shown in the example below.

logging host INDM_INTERFACE 10.1.1.12
logging class svc trap notifications

Note: A logging list can be used as an alternative to using class.

If the ASA does not generate log records when successful and/or unsuccessful VPN connection attempts occur, this is a finding.","Configure the ASA to generate log records when successful and/or unsuccessful VPN connection attempts occur as shown in the example below.

ASA2(config)# logging class svc trap notifications",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,
V-239984,medium,SRG-NET-000580-VPN-002410,SV-239984r666358_rule,CASA-VN-000730,The Cisco ASA VPN remote access server must be configured to validate certificates used for Transport Layer Security (TLS) functions by performing RFC 5280-compliant certification path validation.,"A certificate's certification path is the path from the end entity certificate to a trusted root certification authority (CA). Certification path validation is necessary for a relying party to make an informed decision regarding acceptance of an end entity certificate.

Certification path validation includes checks such as certificate issuer trust, time validity, and revocation status for each certificate in the certification path. Revocation status information for CA and subject certificates in a certification path is commonly provided via certificate revocation lists (CRLs) or online certificate status protocol (OCSP) responses.",,"Verify the ASA validates TLS certificates by performing RFC 5280-compliant certification path validation.

Review the ASA configuration to determine if a CA trust point has been configured as shown in the example below.

crypto ca trustpoint CA_X
 enrollment …
 validation-usage ipsec-client
 validation-usage ssl-client

If the ASA does not validate certificates used for TLS functions by performing RFC 5280-compliant certification path validation, this is a finding.","Configure the ASA to validate certificates used for TLS functions by performing RFC 5280- compliant certification path validation as shown in the example below.

ASA2(config)# crypto ca trustpoint CA_X
ASA2(config-ca-trustpoint)# validation-usage ssl-client 
ASA2(config-ca-trustpoint)# validation-usage ipsec-client",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-000185
The information system, for PKI-based authentication validates certifications by constructing and verifying a certification path to an accepted trust anchor including checking certificate status information.
NIST SP 800-53 :: IA-5 (2)
NIST SP 800-53A :: IA-5 (2).1
NIST SP 800-53 Revision 4 :: IA-5 (2) (a)

",IA-5 (2) (a),
V-239985,high,SRG-NET-000565-VPN-002390,SV-239985r792466_rule,CASA-VN-000760,The Cisco ASA VPN remote access server must be configured to use an approved High Assurance Commercial Solution for Classified (CSfC) cryptographic algorithm for remote access to a classified network.,"Use of improperly configured or lower assurance equipment and solutions could compromise high-value information.

The National Security Agency/Central Security Service's (NSA/CSS) CSfC program enables commercial products to be used in layered solutions to protect classified National Security Systems (NSS) data. Based on an analysis of the impact of quantum computing, cryptographic algorithms specified by CNSSP-15 and approved for use in products in the CSfC program have been changed to more stringent protocols and configured with increased bit sizes and other secure characteristics to protect against quantum computing threats. The Commercial National Security Algorithm Suite (CNSA Suite) replaces Suite B.",,"Verify the ASA uses an approved High Assurance CSfC cryptographic algorithm for remote access to a classified network.

Step 1: Verify IKE Phase 1 is configured in compliance with CSNA/CNSSP-15 parameters as shown in the example below.
 
crypto ikev2 policy 2
 encryption aes-256
 integrity null
 group 19
 prf sha384

Step 2: Determine the crypto map for IKE Phase 2 used is in compliance with CSNA/CNSSP-15 as in the example below.

crypto map CSNA_MAP 10 set ikev2 ipsec-proposal AES-256

Step 3: Verify the proposal specifies CSNA/CNSSP-15 parameters.

crypto ipsec ikev2 ipsec-proposal AES-256
 protocol esp encryption aes-256

If the ASA is not configured to use an approved High Assurance CSfC cryptographic algorithm for remote access to a classified network, this is a finding.","Configure the ASA to use an approved High Assurance CSfC cryptographic algorithm for remote access to a classified network.

Step 1: Configure the IKE Phase 1.

ASA2(config)# crypto ikev2 policy 2
ASA2(config-ikev2-policy)# encryption aes-256
ASA2(config-ikev2-policy)# integrity null
ASA2(config-ikev2-policy)# group 20
ASA2(config-ikev2-policy)# prf sha384
ASA2(config-ikev2-policy)# exit

Step 2: Configure the IPsec proposal in compliance with CNSA/CNSSP-15 and apply to a crypto map as shown in the example below.

ASA2(config-ipsec-proposal)# protocol esp encryption aes-256
ASA2(config-ipsec-proposal)# exit
ASA2(config)# crypto map CSNA_MAP 10 set ikev2 ipsec-proposal AES-256
ASA2(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA VPN Security Technical Implementation Guide :: Version 1, Release: 1 Benchmark Date: 15 Jul 2021",5344,"CCI-002450
The information system implements organization-defined cryptographic uses and type of cryptography required for each use in accordance with applicable federal laws, Executive Orders, directives, policies, regulations, and standards.
NIST SP 800-53 Revision 4 :: SC-13

",SC-13,
