Vuln ID,Severity,Group Title,Rule ID,STIG ID,Rule Title,Discussion,IA Controls,Check Content,Fix Text,False Positives,False Negatives,Documentable,Mitigations,Potential Impact,Third Party Tools,Mitigation Control,Responsibility,Severity Override Guidance,Check Content Reference,Classification,STIG,Asset Posture,CCI,NIST SP 800-53 Revision 4 References,Legacy
V-239926,medium,SRG-APP-000374-NDM-000299,SV-239926r851031_rule,CASA-ND-000980,The Cisco ASA must be configured to record time stamps for audit records that can be mapped to Coordinated Universal Time (UTC) or Greenwich Mean Time (GMT).,"If time stamps are not consistently applied and there is no common time reference, it is difficult to perform forensic analysis.

Time stamps generated by the application include date and time. Time is commonly expressed in UTC, a modern continuation of GMT, or local time with an offset from UTC.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement as shown in the example below.

clock timezone EST -5 0

Note: UTC is the default; hence, the command set time zone may not be seen in the configuration. This can be verified using the show clock command. For ASAs running on Firepower Chassis hardware, the NTP settings are visible in the FXOS web UI only (not in the ASA CLI or ASDM web UI).

If the configuration is not compliant, this is a finding.","Configure the Cisco ASA to record time stamps for audit records that can be mapped to UTC or GMT as shown in the example below.

ASA(config)# clock timezone EST -5 0",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001890
The information system records time stamps for audit records that can be mapped to Coordinated Universal Time (UTC) or Greenwich Mean Time (GMT).
NIST SP 800-53 Revision 4 :: AU-8 b

",AU-8 b,
V-239927,medium,SRG-APP-000395-NDM-000310,SV-239927r851032_rule,CASA-ND-001050,The Cisco ASA must be configured to authenticate Simple Network Management Protocol (SNMP) messages using a FIPS-validated Keyed-Hash Message Authentication Code (HMAC).,"Without authenticating devices, unidentified or unknown devices may be introduced, thereby facilitating malicious activity. Bidirectional authentication provides stronger safeguards to validate the identity of other devices for connections that are of greater risk.

A local connection is any connection with a device communicating without the use of a network. A network connection is any connection with a device that communicates through a network (e.g., local area or wide area network, internet). A remote connection is any connection with a device communicating through an external network (e.g., the internet).

Because of the challenges of applying this requirement on a large scale, organizations are encouraged to only apply the requirement to those limited number (and type) of devices that truly need to support this capability.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement as shown in the example below.

snmp-server group NETOPS v3 priv 
snmp-server user FWADMIN NETOPS v3 engineID xxxxxxxxxxxx encrypted auth sha xxxxxxxxxxxxxxxx 
snmp-server host NDM_INTERFACE 10.1.48.10  version 3 FWADMIN

If the Cisco ASA is not configured to authenticate SNMP messages using a FIPS-validated HMAC, this is a finding.","Configure the Cisco ASA to authenticate SNMP messages as shown in the example below.

ASA(config)# snmp-server group NETOPS v3 priv
ASA(config)# snmp-server user FWADMIN NETOPS v3 auth sha xxxxxxxxxxxxxxx
ASA(config)# snmp-server host NDM_INTERFACE 10.1.48.10  version 3 FWADMIN 
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001967
The information system authenticates organization-defined devices and/or types of devices before establishing a local, remote and/or network connection using bidirectional authentication that is cryptographically based.
NIST SP 800-53 Revision 4 :: IA-3 (1)

",IA-3 (1),
V-239928,medium,SRG-APP-000395-NDM-000310,SV-239928r851033_rule,CASA-ND-001070,The Cisco ASA must be configured to encrypt Simple Network Management Protocol (SNMP) messages using a FIPS 140-2 approved algorithm.,"Without authenticating devices, unidentified or unknown devices may be introduced, thereby facilitating malicious activity. Bidirectional authentication provides stronger safeguards to validate the identity of other devices for connections that are of greater risk.

A local connection is any connection with a device communicating without the use of a network. A network connection is any connection with a device that communicates through a network (e.g., local area or wide area network, internet). A remote connection is any connection with a device communicating through an external network (e.g., the internet).

Because of the challenges of applying this requirement on a large scale, organizations are encouraged to only apply the requirement to those limited number (and type) of devices that truly need to support this capability.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement as shown in the example below.

snmp-server group NETOPS v3 priv 
snmp-server user FWADMIN NETOPS v3 engineID xxxxxxxxxxxx encrypted auth sha xxxxxxxxxxxx priv aes xxxxxxxxxxxx 
snmp-server host NDM_INTERFACE 10.1.48.10  version 3 FWADMIN

If the Cisco ASA is not configured to encrypt SNMP messages using a FIPS 140-2 approved algorithm, this is a finding.","Configure the Cisco ASA to encrypt SNMP messages using a FIPS 140-2 approved algorithm as shown in the example below.

ASA(config)# snmp-server group NETOPS v3 priv 
ASA(config)# snmp-server user FWADMIN NETOPS v3 auth sha xxxxxxxxxx priv aes xxxxxxxxxx
ASA(config)# snmp-server host NDM_INTERFACE 10.1.48.10  version 3 FWADMIN 
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001967
The information system authenticates organization-defined devices and/or types of devices before establishing a local, remote and/or network connection using bidirectional authentication that is cryptographically based.
NIST SP 800-53 Revision 4 :: IA-3 (1)

",IA-3 (1),
V-239929,medium,SRG-APP-000395-NDM-000347,SV-239929r851034_rule,CASA-ND-001080,The Cisco ASA must be configured to authenticate Network Time Protocol sources using authentication that is cryptographically based.,"If Network Time Protocol is not authenticated, an attacker can introduce a rogue NTP server. This rogue server can then be used to send incorrect time information to network devices, which will make log timestamps inaccurate and affect scheduled actions. NTP authentication is used to prevent this tampering by authenticating the time source.",,"Review the Cisco ASA configuration to verify that it is compliant with this requirement as shown in the configuration example below.

ntp authentication-key 1 md5 *****
ntp authenticate
ntp trusted-key 1
ntp server 10.1.12.2 key 1 prefer
ntp server 10.1.48.10 key 1

Note: For ASAs running on Firepower Chassis hardware, the NTP settings are visible in the FXOS web UI only (not in the ASA CLI or ASDM web UI).

If the Cisco ASA is not configured to authenticate NTP sources using authentication that is cryptographically based, this is a finding.","Configure the Cisco ASA to authenticate NTP sources using authentication that is cryptographically based as shown in the example below.

ASA(config)# ntp authenticate 
ASA(config)# ntp authentication-key 1 md5 xxxxxxxxxx
ASA(config)# ntp trusted-key 1
ASA(config)# ntp server 10.1.12.2 key 1 prefer
ASA(config)# ntp server 10.1.48.10 key 1
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001967
The information system authenticates organization-defined devices and/or types of devices before establishing a local, remote and/or network connection using bidirectional authentication that is cryptographically based.
NIST SP 800-53 Revision 4 :: IA-3 (1)

",IA-3 (1),
V-239930,high,SRG-APP-000411-NDM-000330,SV-239930r851035_rule,CASA-ND-001140,The Cisco ASA must be configured to use FIPS-validated Keyed-Hash Message Authentication Code (HMAC) to protect the integrity of non-local maintenance and diagnostic communications.,"Unapproved mechanisms that are used for authentication to the cryptographic module are not verified and therefore cannot be relied upon to provide confidentiality or integrity, and DoD data may be compromised.

Non-local maintenance and diagnostic activities are those activities conducted by individuals communicating through a network, either an external network (e.g., the internet) or an internal network.

Currently, HMAC is the only FIPS-approved algorithm for generating and verifying message/data authentication codes in accordance with FIPS 198-1. Products that are FIPS 140-2 validated will have an HMAC that meets specification; however, the option must be configured for use as the only message authentication code used for authentication to cryptographic modules.

Separate requirements for configuring applications and protocols used by each application (e.g., SNMPv3, SSHv2, NTP, HTTPS, and other protocols and applications that require server/client authentication) are required to implement this requirement. Where SSH is used, the SSHv2 protocol suite is required because it includes Layer 7 protocols such as SCP and SFTP, which can be used for secure file transfers.",,"SSH Example

Step 1: Verify that FIPS mode is enabled as shown in the example below. 

fips enable

Step 2: Verify that SSH is configured to only use FIPS-compliant ciphers and that Diffie-Hellman Group 14  is used for the key exchange as shown in the example below.

ssh version 2
ssh cipher encryption fips
ssh key-exchange group dh-group14-sha1

Note: The ASA only supports SSHv2.

SNMP Example

snmp-server group NETOPS v3 auth 
snmp-server user FWADMIN NETOPS v3 engineID xxxxxxxxxxxx encrypted auth sha xxxxxxxxxxxxxxxx 
snmp-server host NDM_INTERFACE 10.1.48.10  version 3 FWADMIN

If the ASA is not configured to implement cryptographic mechanisms to protect the integrity of remote maintenance sessions using a FIPS 140-2 approved algorithm, this is a finding.","SSH Example

Step 1: Enable FIPS mode via the fips enable command.

Step 2: Configure SSH to only use FIPS-compliant ciphers and Diffie-Hellman Group 14 for the key exchange.

ASA(config)# ssh cipher encryption fips 
ASA(config)# ssh key-exchange group dh-group14-sha

SNMP Example

ASA(config)# snmp-server group NETOPS v3 auth
ASA(config)# snmp-server user FWADMIN NETOPS v3 auth sha xxxxxxxxxxxxxxx
ASA(config)# snmp-server host NDM_INTERFACE 10.1.48.10  version 3 FWADMIN 
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-002890
The information system implements cryptographic mechanisms to protect the integrity of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

",MA-4 (6),
V-239931,high,SRG-APP-000412-NDM-000331,SV-239931r851036_rule,CASA-ND-001150,The Cisco ASA must be configured to implement cryptographic mechanisms using a FIPS 140-2 approved algorithm to protect the confidentiality of remote maintenance sessions.,"This requires the use of secure protocols instead of their unsecured counterparts, such as SSH instead of telnet, SCP instead of FTP, and HTTPS instead of HTTP. If unsecured protocols (lacking cryptographic mechanisms) are used for sessions, the contents of those sessions will be susceptible to eavesdropping, potentially putting sensitive data (including administrator passwords) at risk of compromise and potentially allowing hijacking of maintenance sessions.",,"Step 1: Verify FIPS mode is enabled as shown in the example below. 

fips enable

Step 2: Verify that only SSH is configured to only use FIPS-compliant ciphers and that Diffie-Hellman Group 14  is used for the key exchange as shown in the example below.

ssh version 2
ssh cipher encryption fips
ssh key-exchange group dh-group14-sha1

Note: The ASA only supports SSHv2.

If the ASA is not configured to implement cryptographic mechanisms to protect the confidentiality of remote maintenance sessions using a FIPS 140-2 approved algorithm, this is a finding.","Step 1: Enable FIPS mode via the fips enable command.

Step 2: Configure SSH to only use FIPS-compliant ciphers and Diffie-Hellman Group 14 for the key exchange.

ASA(config)# ssh cipher encryption fips 
ASA(config)# ssh key-exchange group dh-group14-sha",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-003123
The information system implements cryptographic mechanisms to protect the confidentiality of nonlocal maintenance and diagnostic communications.
NIST SP 800-53 Revision 4 :: MA-4 (6)

",MA-4 (6),
V-239932,medium,SRG-APP-000435-NDM-000315,SV-239932r851037_rule,CASA-ND-001180,"The Cisco ASA must be configured to protect against known types of Denial of Service (DoS) attacks by enabling the 
Threat Detection feature.","DoS is a condition when a resource is not available for legitimate users. When this occurs, the organization either cannot accomplish its mission or must operate at degraded capacity.

This requirement addresses the configuration of network devices to mitigate the impact of DoS attacks that have occurred or are ongoing on device availability. For each network device, known and potential DoS attacks must be identified and solutions for each type implemented. A variety of technologies exist to limit or, in some cases, eliminate the effects of DoS attacks (e.g., limiting processes or restricting the number of sessions the device opens at one time). Employing increased capacity and bandwidth, combined with service redundancy, may reduce the susceptibility to some DoS attacks.

The security safeguards cannot be defined at the DoD level because they vary according to the capabilities of the individual network devices and the security controls applied on the adjacent networks (for example, firewalls performing packet filtering to block DoS attacks).",,"Review the ASA configuration and verify the Threat Detection feature is enabled as shown in the example below.

threat-detection basic-threat

If the Cisco ASA does not have the Threat Detection feature enabled, this is a finding.","Configure the Cisco ASA to protect against known types of DoS attacks by enabling the Threat Detection feature.

ASA(config)# threat-detection basic-threat   
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-002385
The information system protects against or limits the effects of organization-defined types of denial of service attacks by employing organization-defined security safeguards.
NIST SP 800-53 Revision 4 :: SC-5

",SC-5,
V-239933,medium,SRG-APP-000495-NDM-000318,SV-239933r666162_rule,CASA-ND-001200,The Cisco ASA must be configured to generate audit records when successful/unsuccessful attempts to modify administrator privileges occur.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco ASA configuration to verify it is compliant with this requirement. The configuration should look similar to the example below.

logging enable
logging buffered informational

Note: The ASA will log all EXEC-mode commands.

If the Cisco ASA is not configured to generate log records when administrator privileges are modified, this is a finding.","Configure the Cisco ASA to generate log records when account privileges are modified as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,
V-239934,medium,SRG-APP-000499-NDM-000319,SV-239934r666165_rule,CASA-ND-001210,The Cisco ASA must be configured to generate audit records when successful/unsuccessful attempts to delete administrator privileges occur.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco ASA configuration to verify it is compliant with this requirement. The configuration should look similar to the example below.

logging enable
logging buffered informational

Note: The ASA will log all EXEC-mode commands.

If the Cisco ASA is not configured to generate log records when administrator privileges are deleted, this is a finding.","Configure the Cisco ASA to generate log records when administrator privileges are deleted as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,
V-239935,medium,SRG-APP-000503-NDM-000320,SV-239935r666168_rule,CASA-ND-001220,The Cisco ASA must be configured to generate audit records when successful/unsuccessful logon attempts occur.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco ASA configuration to verify it is compliant with this requirement. The configuration should look similar to the example below.

logging enable
logging buffered informational

Note: The ASA will log all login attempts.

If the Cisco ASA is not configured to generate audit records when successful/unsuccessful attempts to logon, this is a finding.","Configure the Cisco ASA as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,
V-239936,medium,SRG-APP-000504-NDM-000321,SV-239936r666171_rule,CASA-ND-001230,The Cisco ASA must be configured to generate audit records for privileged activities or other system-level access.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco ASA configuration to verify it is compliant with this requirement. The configuration should look similar to the example below.

logging enable
logging buffered informational

Note: The ASA will log all EXEC-mode commands.

If the Cisco ASA is not configured to generate log records for privileged activities, this is a finding.","Configure the Cisco ASA to generate log records for privileged activities as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,
V-239937,medium,SRG-APP-000505-NDM-000322,SV-239937r666174_rule,CASA-ND-001240,The Cisco ASA must be configured to generate audit records showing starting and ending time for administrator access to the system.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. 

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco ASA configuration to verify it is compliant with this requirement. The configuration should look similar to the example below.

logging enable
logging timestamp
logging buffered informational

Note: The ASA will log all login attempts as well as log the administrator’s name and time executing the enable command. The ASA will also log the time when the administrator logs out.

If the Cisco ASA is not configured to generate log records showing starting and ending time for administrator access to the system, this is a finding.","Configure the ASA to log session start and ending per admin session as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging timestamp
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,
V-239938,medium,SRG-APP-000506-NDM-000323,SV-239938r666177_rule,CASA-ND-001250,The Cisco ASA must be configured to generate audit records when concurrent logons from different workstations occur.,"Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one.

Audit records can be generated from various components within the network device (e.g., module or policy filter).",,"Review the Cisco ASA configuration to verify it is compliant with this requirement. The configuration should look similar to the example below.

logging enable
logging buffered informational

Note: The ASA will log all login attempts including the IP address of the workstation.

If the Cisco ASA is not configured to generate log records when concurrent logons from different workstations occur, this is a finding.","Configure the Cisco ASA to log all logon attempts as shown in the example below.

ASA(config)# logging enable
ASA(config)# logging buffered informational
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

",AU-12 c,
V-239939,medium,SRG-APP-000515-NDM-000325,SV-239939r851038_rule,CASA-ND-001260,The Cisco ASA must be configured to offload audit records onto a different system or media than the system being audited.,"Information stored in one location is vulnerable to accidental or incidental deletion or alteration.

Offloading is a common process in information systems with limited audit storage capacity.",,"Review the Cisco ASA configuration to verify it is compliant with this requirement as shown in the example below.

logging trap notifications
logging host NDM_INTERFACE 10.1.48.10 6/1514

Note: A logging list can be used as an alternative to the severity level.

If the Cisco ASA is not configured to offload log records onto a different system than the system being audited, this is a finding.","Configure the Cisco ASA to send log records to a syslog server as shown in the example below.

ASA(config)# logging host NDM_INTERFACE 10.1.48.10 6/1514
ASA(config)# logging trap notifications 
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001851
The information system off-loads audit records per organization-defined frequency onto a different system or media than the system being audited.
NIST SP 800-53 Revision 4 :: AU-4 (1)

",AU-4 (1),
V-239940,high,SRG-APP-000516-NDM-000336,SV-239940r877988_rule,CASA-ND-001310,The Cisco ASA must be configured to use an authentication server to authenticate users prior to granting administrative access.,"Centralized management of authentication settings increases the security of remote and non-local access methods. This control is particularly important protection against the insider threat. With robust centralized management, audit records for administrator account access to the organization's network devices can be more readily analyzed for trends and anomalies. The alternative method of defining administrator accounts on each device exposes the device configuration to remote access authentication attacks and system administrators with multiple authenticators for each network device.",,"Review the Cisco ASA configuration to verify the device is configured to use an authentication server as primary source for authentication.

Step 1: Verify that an AAA  group is configured for login authentication for both in-band and console access methods.

aaa authentication serial console RADIUS_GROUP LOCAL
aaa authentication ssh console RADIUS_GROUP LOCAL

Step 2: Verify that an AAA group and server has been defined for the group referenced in the above example.

aaa-server RADIUS_GROUP protocol radius
aaa-server RADIUS_GROUP (NDM_INTERFACE) host 10.1.48.10
 key *****

If the Cisco ASA is not configured to use an authentication server for the purpose of authenticating users prior to granting administrative access, this is a finding.","Configure the Cisco ASA to use an authentication server as shown in the following example.

Step 1: Define the authentication group and protocol.

ASA(config)# aaa-server RADIUS_GROUP protocol radius

Step 2: Define the authentication server. 

ASA(config)# aaa-server RADIUS_GROUP (NDM_INTERFACE) host 10.1.48.10         
ASA(config-aaa-server-host)# key bobby
ASA(config-aaa-server-host)# exit

Step 3: Use the AAA server for login authentication for both in-band and console access methods.

ASA(config)# aaa authentication serial console RADIUS_GROUP LOCAL
ASA(config)# aaa authentication ssh console RADIUS_GROUP LOCAL
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000370
The organization employs automated mechanisms to centrally manage configuration settings for organization-defined information system components.
NIST SP 800-53 :: CM-6 (1)
NIST SP 800-53A :: CM-6 (1).1
NIST SP 800-53 Revision 4 :: CM-6 (1)

",CM-6 (1),
V-239941,medium,SRG-APP-000516-NDM-000340,SV-239941r877989_rule,CASA-ND-001350,The Cisco ASA must be configured to conduct backups of system-level information contained in the information system when changes occur.,"System-level information includes default and customized settings and security attributes, including ACLs that relate to the network device configuration, as well as software required for the execution and operation of the device. Information system backup is a critical step in ensuring system integrity and availability. If the system fails and there is no backup of the system-level information, a denial of service condition is possible for all who utilize this critical network component.

This control requires the network device to support the organizational central backup process for system-level information associated with the network device. This function may be provided by the network device itself; however, the preferred best practice is a centralized backup rather than each network device performing discrete backups.",,"Review the Cisco ASA configuration to verify it is compliant with this requirement. The example configuration below will send the configuration to an SCP server when a configuration change occurs.

event manager applet BACKUP_CONFIG
  event syslog pattern ""SYSLOG_CONFIG_I""
  action 1 cli command ""copy startup-config scp://userx:xxxxxxx@10.1.48.10//opt/config_backup"" 
  action 2 syslog priority informational msg ""Configuration backup was executed""

Note: Tools such as Cisco Security Manager, Cisco Prime Infrastructure, Firemon, or Tripwire can be used to back up the configuration.

If the Cisco ASA is not configured to conduct backups of the configuration when changes occur, this is a finding.","Configure the Cisco ASA to send the configuration to an SCP server when a configuration change occurs as shown in the example below.

ASA(config)# event manager applet BACKUP_CONFIG
ASA(config-applet)# event syslog pattern ""SYSLOG_CONFIG_I""
ASA(config-applet)# action 1 cli command "" copy startup-config scp://userx:xxxxxxx@10.1.48.10//opt/config_backup”
ASA(config-applet)# action 2 syslog priority informational msg ""Configuration backup was executed""
ASA(config-applet)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-000537
The organization conducts backups of system-level information contained in the information system per organization-defined frequency that is consistent with recovery time and recovery point objectives.
NIST SP 800-53 :: CP-9 (b)
NIST SP 800-53A :: CP-9.1 (v)
NIST SP 800-53 Revision 4 :: CP-9 (b)

",CP-9 (b),
V-239942,medium,SRG-APP-000516-NDM-000344,SV-239942r877990_rule,CASA-ND-001370,The Cisco ASA must be configured to obtain its public key certificates from an appropriate certificate policy through an approved service provider.,"For user certificates, each organization obtains certificates from an approved, shared service provider, as required by OMB policy. For federal agencies operating a legacy public key infrastructure cross-certified with the Federal Bridge Certification Authority at medium assurance or higher, this Certification Authority will suffice.",,"If PKI certificates are not implemented on the ASA, this requirement is not applicable.

Step 1: Review the ASA configuration to determine if a CA trust point has been configured as shown in the example below.

Step 2: Verify the CA is a DoD or DoD-approved service provider by entering the following command.

show crypto ca certificates

The output will list the following information for each certificate:
Associated Trustpoints:  (will map to a configured trustpoint from Step 1)
Common Name (CN) of the issuer
Organization Unit (OU) of the issuer
Organization (O) of the issuer
 Validity Date

If the ASA is not configured to obtain its public key certificates from a DoD or DoD-approved service provider, this is a finding.",Ensure certificate requests are only sent to DoD or DoD-approved service providers.,,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001159
The organization issues public key certificates under an organization-defined certificate policy or obtains public key certificates from an approved service provider.
NIST SP 800-53 :: SC-17
NIST SP 800-53A :: SC-17.1
NIST SP 800-53 Revision 4 :: SC-17

",SC-17,
V-239943,high,SRG-APP-000516-NDM-000350,SV-239943r863234_rule,CASA-ND-001410,The Cisco ASA must be configured to send log data to a central log server for the purpose of forwarding alerts to organization-defined personnel and/or the firewall administrator.,"The aggregation of log data kept on a syslog server can be used to detect attacks and trigger an alert to the appropriate security personnel. The stored log data can used to detect weaknesses in security that enable the network IA team to find and address these weaknesses before breaches can occur. Reviewing these logs, whether before or after a security breach, are important in showing whether someone is an internal employee or an outside threat. The ISSM or ISSO may designate the firewall/system administrator or other authorized personnel to receive the alert within the specified time, validate the alert, and then forward only validated alerts to the ISSM and ISSO.",,"Verify the ASA is configured to send logs to a syslog server. The configuration should look similar to the example below.

logging trap notifications
logging host NDM_INTERFACE 10.1.48.10 6/1514

Note: A logging list can be used as an alternative to the severity level.

If the ASA is not configured to send log data to the syslog server, this is a finding.","Configure the ASA to send log messages to the syslog server as shown in the example below.

ASA(config)# logging host NDM_INTERFACE 10.1.48.10 6/1514
ASA(config)# logging trap notifications 
ASA(config)# end",,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-001851
The information system off-loads audit records per organization-defined frequency onto a different system or media than the system being audited.
NIST SP 800-53 Revision 4 :: AU-4 (1)

",AU-4 (1),
V-239944,high,SRG-APP-000516-NDM-000351,SV-239944r877991_rule,CASA-ND-001420,The Cisco ASA must be running an operating system release that is currently supported by Cisco Systems.,Network devices running an unsupported operating system lack current security fixes required to mitigate the risks associated with recent vulnerabilities.,,"Verify the ASA is in compliance with this requirement by having the ASA administrator enter the following command. 

show version

Verify the release is still supported by Cisco. All releases supported by Cisco can be found at the following URL:

https://www.cisco.com/c/en/us/products/security/asa-firepower-services/eos-eol-notice-listing.html 

If the ASA is not running a supported release, this is a finding.",Upgrade the ASA to a supported release.,,,FALSE,,,,,,,M,Unclass,"Cisco ASA NDM Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 26 Jan 2023",5342,"CCI-003376
The organization replaces information system components when support for the components is no longer available from the developer, vendor, or manufacturer.
NIST SP 800-53 Revision 4 :: SA-22 a

",SA-22 a,
